0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,9.0,4.0,8.0,4.0,0.0,0.0,4.0,18.0,17.0,8.0,0.0,27.0,26.0,31.0,32.0,10.0,0.0,10.0,9.0,0.0,4.0,0.0,4.0,49.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,8.0,9.0,13.0,14.0,18.0,12.0,10.0,21.0,27.0,19.0,34.0,19.0,20.0,4.0,5.0,35.0,12.0,12.0,44.0,49.0,49.0,50.0,50.0
0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,4.0,4.0,4.0,11.0,9.0,13.0,4.0,4.0,5.0,24.0,5.0,5.0,28.0,31.0,4.0,5.0,10.0,0.0,12.0,12.0,0.0,0.0,8.0,9.0,44.0
0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,8.0,0.0,8.0,7.0,7.0,12.0,0.0,17.0,4.0,20.0,5.0,23.0,0.0,23.0,23.0,23.0,13.0,4.0,9.0,9.0,0.0,36.0,40.0,44.0,45.0
0.0,0.0,0.0,4.0,6.0,6.0,0.0,11.0,10.0,14.0,14.0,9.0,9.0,14.0,5.0,4.0,0.0,4.0,5.0,5.0,0.0,0.0,8.0,8.0,4.0,5.0,9.0,0.0,8.0,5.0,43.0,5.0,47.0
0.0,0.0,0.0,4.0,0.0,0.0,10.0,9.0,5.0,12.0,14.0,5.0,16.0,19.0,4.0,5.0,5.0,22.0,0.0,5.0,22.0,0.0,23.0,42.0,30.0,45.0,11.0,48.0,49.0,10.0,0.0,0.0,54.0
0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,8.0,0.0,4.0,5.0,8.0,4.0,9.0,9.0,4.0,0.0,9.0,5.0,31.0,0.0,9.0,9.0,5.0,32.0,5.0,5.0,37.0
0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,8.0,9.0,4.0,9.0,13.0,10.0,14.0,5.0,0.0,4.0,4.0,4.0,18.0,5.0,7.0,4.0,4.0,12.0,13.0,34.0,17.0,8.0,0.0,14.0,44.0
0.0,0.0,4.0,5.0,6.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,8.0,12.0,4.0,5.0,13.0,4.0,4.0,4.0,8.0,21.0,27.0,30.0,8.0,36.0,4.0,8.0,4.0,0.0,8.0,4.0,51.0
0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,6.0,6.0,0.0,0.0,8.0,8.0,20.0,8.0,22.0,5.0,27.0,29.0,31.0,32.0,5.0,10.0,38.0,43.0,4.0,47.0
0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0,6.0,6.0,4.0,7.0,4.0,11.0,13.0,4.0,20.0,8.0,22.0,28.0,27.0,28.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,45.0,0.0,46.0,54.0
0.0,0.0,0.0,4.0,4.0,5.0,0.0,5.0,0.0,6.0,6.0,6.0,0.0,0.0,6.0,0.0,0.0,4.0,10.0,0.0,14.0,9.0,20.0,24.0,0.0,5.0,0.0,0.0,5.0,0.0,4.0,4.0,41.0
0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,16.0,4.0,0.0,4.0,4.0,7.0,9.0,11.0,11.0,5.0,15.0,0.0,8.0,4.0,4.0,45.0
0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,9.0,5.0,5.0,8.0,9.0,8.0,0.0,0.0,9.0,8.0,0.0,21.0,19.0,28.0,29.0,4.0,35.0,35.0,35.0,34.0,4.0,23.0,22.0,43.0
0.0,0.0,0.0,0.0,5.0,4.0,4.0,9.0,4.0,0.0,18.0,17.0,17.0,18.0,0.0,0.0,19.0,29.0,0.0,0.0,0.0,32.0,4.0,4.0,0.0,4.0,4.0,45.0,5.0,49.0,4.0,0.0,4.0
