2,0,0,0,0,0,0,0,78,106,171,143,166,216,224,68,64,134,95,45,64,84,110,39,30,28,95,127,145,109,77,39,1
0,0,0,0,0,0,0,0,26,88,53,80,175,160,175,105,62,89,80,54,100,131,76,25,24,21,39,30,8,18,6,7,0
0,0,0,0,0,0,0,0,132,132,127,63,69,125,128,53,57,81,61,61,58,74,64,106,59,46,116,118,77,45,36,31,0
0,0,0,0,0,0,0,0,190,161,102,56,66,126,144,48,88,63,87,165,204,82,100,167,75,78,21,21,42,81,52,27,0
0,0,0,0,0,0,0,0,113,79,94,89,87,71,61,44,20,27,60,53,53,57,78,128,155,37,13,38,15,19,8,8,0
0,0,0,0,0,0,0,0,108,135,62,25,72,161,129,149,56,49,98,87,75,30,39,66,55,67,26,19,13,10,3,19,0
0,0,0,0,0,0,0,0,44,47,48,69,91,31,33,85,66,59,72,80,48,26,87,40,48,30,32,9,7,7,5,2,0
0,0,0,0,1,0,0,0,40,33,38,60,65,26,87,139,130,35,57,111,62,25,13,61,106,48,13,17,29,24,8,30,0
0,0,0,0,0,0,0,0,68,67,26,44,83,32,46,73,72,76,67,72,74,83,83,105,52,55,59,14,8,17,5,4,0
0,0,0,0,0,0,0,0,21,20,12,7,6,12,26,29,35,26,25,23,19,7,28,45,23,13,14,11,12,9,5,4,0
0,0,0,0,0,0,0,0,45,38,39,59,57,60,53,60,20,21,50,46,11,20,23,31,9,7,6,6,11,2,3,10,1
0,0,0,0,0,0,0,0,56,105,108,110,127,126,49,39,75,91,56,98,175,148,98,60,51,109,90,29,39,82,25,28,1
0,0,0,0,0,0,0,0,51,65,63,65,60,68,73,89,82,37,26,32,35,40,20,9,30,15,16,5,4,19,8,3,0
0,0,0,0,0,0,0,0,24,59,127,111,41,64,133,134,95,93,92,92,71,86,159,47,35,91,32,19,28,14,55,25,0
0,0,0,0,0,0,0,0,78,15,38,64,45,64,46,11,21,44,41,35,35,23,33,26,37,25,11,3,4,4,3,1,0
0,0,0,0,0,0,0,0,57,41,74,100,86,61,43,23,53,78,69,122,169,66,60,65,124,48,34,17,22,19,10,6,1
0,0,0,0,0,0,0,0,30,61,107,112,54,65,58,58,86,32,34,65,63,61,54,76,73,79,76,68,69,34,56,61,1
0,0,0,0,0,0,0,0,68,152,102,128,95,67,140,163,101,85,70,40,47,88,49,30,33,21,20,57,53,111,64,139,1
0,0,0,0,0,0,0,0,66,53,97,73,45,69,122,43,71,96,73,52,62,55,27,31,16,49,50,22,42,58,49,48,1
0,0,0,0,0,0,0,0,42,14,36,50,42,45,36,37,25,18,51,51,85,52,33,35,38,45,8,7,7,8,13,7,1
0,0,0,0,0,0,0,0,63,52,47,48,31,31,6,32,49,32,26,49,67,31,39,28,37,41,27,39,16,26,37,13,1
0,0,0,0,0,0,0,0,27,18,18,18,16,24,19,9,11,13,9,10,3,2,2,1,2,6,4,3,3,6,6,4,0
0,0,0,0,0,0,0,0,55,89,24,24,66,56,54,68,52,86,85,29,25,74,53,39,19,21,12,25,11,3,5,0,0
0,0,0,0,0,0,0,0,53,85,47,44,84,91,110,71,126,153,49,59,129,173,167,77,91,117,127,79,75,124,41,26,1
0,0,0,0,0,0,0,0,74,130,103,109,55,55,112,103,101,91,34,35,36,74,79,63,24,38,39,47,50,46,24,11,0
0,0,0,0,0,0,0,0,34,20,38,40,42,17,37,62,76,116,71,78,125,150,65,35,68,37,52,102,85,88,91,59,0
0,0,0,0,0,0,0,0,41,42,34,45,38,29,7,6,20,17,38,65,74,101,89,76,46,24,20,10,9,6,12,3,0
0,0,0,0,0,0,0,0,185,148,151,175,154,133,54,44,116,98,78,53,42,126,90,125,44,50,107,93,26,23,30,16,0
0,0,0,0,0,0,0,0,156,130,114,41,47,30,59,67,78,63,20,16,21,25,16,4,22,11,14,23,31,7,5,7,1
0,0,0,0,0,0,0,0,79,41,35,73,168,39,35,34,70,46,49,83,66,101,84,58,69,7,12,4,9,19,7,4,0
0,0,0,0,0,0,0,0,158,91,69,139,158,103,58,162,89,99,127,73,48,59,50,69,31,35,69,29,19,37,20,8,2
0,0,0,0,0,0,0,1,156,45,80,158,130,155,97,94,25,22,55,52,60,48,28,51,21,8,16,11,14,23,15,6,0
0,0,0,0,0,0,0,0,153,178,176,109,77,160,174,81,71,72,75,70,85,85,47,31,77,84,59,48,44,27,5,14,0
0,0,0,0,0,0,0,0,133,135,68,82,189,169,86,126,261,47,49,37,69,109,40,43,48,37,81,62,94,74,48,33,1
0,0,0,0,0,0,0,0,120,72,84,85,14,43,68,53,67,47,42,32,20,14,28,31,34,38,20,9,10,31,15,7,0
0,0,0,0,0,0,0,0,167,159,42,48,152,121,59,74,153,123,209,86,75,164,167,157,103,18,24,50,41,15,11,25,1
0,0,0,0,0,0,0,0,36,81,21,41,11,19,35,49,36,37,59,69,39,39,58,36,29,8,9,13,10,12,13,15,0
0,0,0,0,0,0,0,0,40,26,31,20,21,36,47,42,30,28,31,19,8,9,4,10,26,25,11,9,9,8,11,5,0
0,0,0,0,0,0,0,0,14,31,48,46,46,57,33,33,82,33,30,33,38,41,28,31,11,9,23,3,4,8,6,5,0
