22,22,13,8,2,6,3,5,5,1,6,2,10,3,1,1,1,4,2,2,1,3,3,1,5,8,1,1,3,1,1,1,1
22,6,22,22,22,8,7,3,1,2,2,1,1,2,1,9,12,1,3,3,2,1,2,1,2,1,2,1,2,1,1,1,3
22,22,22,10,7,1,17,11,1,2,1,2,1,1,1,1,4,2,1,1,5,4,1,1,1,2,1,1,11,1,5,1,2
22,11,1,17,9,12,1,17,17,2,2,1,1,1,14,1,3,1,2,6,1,3,1,1,1,1,2,2,1,1,10,2,1
22,14,9,16,6,2,1,11,8,2,1,1,1,16,1,1,1,1,1,1,2,1,1,12,1,1,3,1,1,2,1,1
22,22,10,11,9,6,6,1,1,3,6,7,1,6,1,1,1,9,1,7,1,1,1,1,1,1,1,2,1,8,4,4,1
11,22,21,4,2,10,22,1,22,2,2,2,1,1,2,2,2,1,2,8,1,1,1,1,2,2,1,1,4,1,1,2,1
22,15,22,5,22,1,12,3,1,1,2,3,19,2,1,2,2,1,1,11,2,2,1,1,1,11,9,2,1,2,3,1,2
11,17,9,1,16,1,5,10,1,2,3,1,2,2,2,1,1,1,1,1,1,1,3,1,4,4,1,2,1,1,1,1,1
22,7,7,1,14,22,6,3,22,1,3,1,2,1,1,1,2,2,3,3,2,1,2,8,1,5,1,1,5,1,3,1,1
11,11,22,18,1,11,8,1,11,2,2,2,2,13,1,1,1,1,4,2,2,1,1,1,4,13,2,1,1,1,1,2,1
22,14,8,7,5,1,2,2,1,1,4,2,2,1,1,2,19,4,2,2,2,1,1,1,1,1,9,1,1,1,4,1,1
11,22,4,7,18,1,11,4,16,1,2,14,2,1,2,13,1,1,1,2,1,1,1,2,1,2,1,1,2,1,2,1,1
22,11,1,19,8,9,22,7,3,2,1,5,15,1,3,1,2,1,1,5,1,1,1,1,1,1,1,9,3,2,2,1,1
22,11,22,12,4,3,5,6,2,1,2,1,1,13,1,14,14,14,2,1,3,11,2,1,1,1,1,1,3,1,2,1,1
22,10,8,19,22,3,1,3,2,3,1,2,22,1,3,1,2,1,1,1,15,3,1,1,1,1,19,1,2,1,3,1,1
22,8,22,3,8,1,3,1,1,20,1,1,2,8,1,3,11,1,4,2,1,10,2,13,2,1,1,2,1,1,1,2,1
22,22,14,22,8,18,2,5,1,2,16,4,1,1,3,13,4,1,1,1,2,19,1,6,2,8,2,1,1
22,22,9,6,1,10,3,2,2,2,2,5,1,1,1,2,2,2,1,1,1,2,4,1,1,1,9,1,1,6,5,5,1
22,14,6,2,1,4,19,14,22,6,1,19,2,4,1,4,18,8,1,1,2,14,12,2,1,1,2,5,1,1,10,1,1
11,22,9,22,4,18,7,21,7,9,8,4,2,2,1,1,1,3,1,1,2,2,3,2,16,1,1,1,6,1,1,8,1
11,4,22,11,22,5,22,2,6,1,1,9,3,3,7,2,4,4,18,2,2,1,1,1,3,9,1,1,2,1,4,2,1
11,11,22,12,1,6,3,1,1,1,3,2,11,2,1,2,1,1,15,15,4,1,18,5,5,1,1,1,1,1,1,1,1
22,22,22,9,22,6,1,1,2,3,1,5,3,2,5,2,1,6,2,3,1,2,3,2,20,1,1,12,7,1,2,1,1
22,8,2,2,3,2,1,16,11,5,4,2,3,1,1,1,1,1,1,5,13,2,1,3,1,1,1,2,1,1,2,1,1
22,10,22,21,11,16,22,2,1,1,3,1,3,1,4,1,1,1,2,1,1,1,1,1,6,1,1,6,1,2,2,1,1
22,22,21,16,3,2,13,3,2,3,2,8,1,5,7,19,1,1,5,8,16,4,1,2,1,2,2,1,9,1,1,1,2
22,11,3,2,16,22,2,1,1,8,15,14,3,5,1,2,1,11,1,1,4,1,1,2,1,1,9,2,2,4,6,7,1
11,22,3,2,12,1,5,1,1,1,22,19,2,1,1,1,5,7,16,2,3,2,1,3,1,1,1,4,1,1,2,1,1
22,22,8,5,4,4,19,4,22,1,2,10,3,1,1,16,2,1,2,2,1,1,3,11,1,1,1,1,2,8,3,2,1
22,11,7,4,20,1,7,8,22,1,1,6,2,1,2,1,2,1,19,1,1,2,12,3,2,1,3,1,1,6,2,1,1
22,10,9,22,1,8,4,1,2,2,2,1,10,2,1,1,1,2,1,6,2,3,1,1,1,8,1,1,2,4,6,2,1
11,22,15,17,6,4,7,20,1,14,1,4,1,3,3,1,3,1,8,1,1,2,2,20,1,8,3,2,13,1,1,2,1
22,6,22,7,16,2,2,1,1,3,2,2,1,2,2,1,3,2,1,2,1,1,1,1,1,6,1,2,1,4,4,1,1
11,22,22,9,4,11,9,22,8,8,2,6,8,3,2,1,2,2,1,2,1,1,15,1,6,12,1,2,1,1,4,3,1
22,22,2,1,22,10,1,1,1,1,1,5,1,1,5,3,3,8,2,1,5,1,1,4,1,3,2,1,8,10,1,2,1
22,10,22,19,18,14,4,19,2,16,13,10,5,2,1,2,4,1,20,1,1,17,1,5,5,1,1,3,1,1,2,1,1
11,22,8,22,18,19,9,12,3,1,2,1,15,11,1,1,3,7,1,1,2,1,7,1,1,1,3,2,3,2,7,3,1
22,11,22,22,19,22,1,1,1,1,1,11,2,1,1,4,2,7,10,2,1,1,7,1,1,1,1,3,4,4,1,3,1
11,22,22,14,6,16,2,20,5,1,3,1,2,1,3,1,1,1,1,1,3,3,1,2,1,6,2,1,1,1,2,1,1
22,22,22,13,7,8,3,11,1,19,18,1,2,1,5,1,3,1,1,2,1,1,1,1,1,1,1,1,4,2,1,2,1
11,5,22,22,22,6,3,2,1,1,1,7,1,13,1,1,1,1,5,1,1,1,2,1,1,2,2,2,1,2,2,2,1
22,11,22,22,22,22,22,2,1,1,9,1,1,3,1,1,3,1,2,6,4,5,1,1,1,1,2,1,5,1,5,7,2
22,15,6,16,19,3,16,1,2,18,18,1,3,4,1,5,1,1,1,1,2,3,1,1,1,1,1,1,2,1,2,2,2
22,22,9,3,22,20,11,6,1,2,1,2,1,2,2,1,1,2,1,1,3,1,1,1,2,1,9,1,1,1,1,1,1
22,10,6,4,16,1,16,4,4,1,1,2,18,1,17,4,1,1,1,1,14,11,3,1,5,1,3,2,4,3,2,1,1
22,22,11,6,2,2,4,1,16,8,4,2,6,4,5,6,2,2,2,1,8,10,1,6,1,2,2,2,2,2,1,2,1
