1,0,0,0,0,0,0,0,0,0,215,90,140,234,155,42,131,80,85,48,48,92,117,42,21,20,36,48,26,42,24,21,1
0,0,0,0,0,0,0,0,0,0,41,44,128,124,109,55,32,37,27,39,68,123,107,42,49,97,54,34,48,12,9,7,1
0,0,0,0,0,0,0,0,0,0,116,82,91,169,178,83,82,179,184,116,167,209,129,109,62,64,137,104,145,138,102,59,1
0,0,0,0,0,0,0,0,0,0,69,25,71,173,95,64,51,69,53,131,171,81,40,67,59,28,11,11,28,68,43,37,0
0,0,0,0,0,0,0,0,0,0,104,121,76,42,48,62,22,23,57,54,52,71,48,112,82,45,11,9,4,7,25,10,0
0,0,0,0,0,0,0,0,0,0,63,29,64,218,241,240,41,79,142,120,145,61,58,131,112,82,57,53,39,11,1,0,0
0,0,0,0,0,0,0,0,0,0,37,50,50,25,27,74,65,68,69,61,51,20,38,42,15,15,34,19,13,37,21,4,0
0,0,0,0,0,0,0,0,0,0,47,80,61,39,79,128,96,46,73,112,26,12,11,27,43,36,14,10,8,32,9,33,0
0,0,0,0,0,0,0,0,0,0,40,33,68,29,29,67,57,45,53,50,50,59,68,48,26,18,20,7,3,13,17,13,0
0,1,0,0,0,0,0,0,0,0,15,7,8,19,20,25,56,46,55,52,35,18,27,56,32,35,18,25,35,12,13,7,0
0,0,0,0,0,1,0,0,0,0,32,44,70,72,69,42,16,17,58,43,32,38,40,56,21,27,41,32,62,30,15,51,1
0,0,0,0,0,0,0,0,0,0,125,138,173,157,71,45,60,90,39,59,122,117,117,44,65,119,105,66,65,39,29,20,0
0,0,0,0,0,0,0,0,0,0,81,67,59,65,69,60,54,29,48,78,73,56,29,20,20,13,9,16,10,49,13,16,0
1,0,0,0,0,0,0,0,0,0,94,82,53,79,115,81,112,156,134,86,74,46,59,16,22,30,18,13,9,7,30,34,0
0,0,0,0,0,0,0,0,0,0,23,37,36,55,57,52,88,95,84,81,56,34,13,23,9,12,11,3,2,2,0,1,0
0,0,0,0,1,0,0,0,0,0,104,109,114,103,57,36,68,64,42,85,126,83,77,133,94,33,19,52,54,20,21,19,1
0,0,0,0,0,0,0,0,0,0,119,97,83,75,56,97,179,61,59,113,105,198,217,218,230,206,251,75,61,55,32,17,1
