22,13,8,6,4,4,1,1,1,1,1,7,1,1,1,1,1,3,1,3,1,3,1,4,1
22,10,5,16,2,1,2,2,3,1,1,1,2,2,1,1,2,1,2,1,1,2,1,6,2,3,1,1,2,4,6,2,1
22,8,3,3,1,1,3,1,1,1,2,1,3,1,1,2,5,1,2,2,6,2,2,1,2,1,2,2,1,2,2,1,1
22,9,3,1,1,2,1,1,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,5,2,1,2,2,1,4,1,2,3
22,3,2,1,1,7,1,1,1,10,1,3,1,2,2,1,2,2,1,1,1,1,1,1,3,2,3,1,4,1,1,1,1
22,22,16,2,6,1,4,2,1,2,7,1,1,10,2,12,3,1,1,1,1,3,1,1,1,2,1,1,8,1,2,1,1
11,22,22,8,3,1,4,1,2,1,1,1,2,9,2,7,1,2,1,6,2,1,1,3,6,2,4,2,3,1,4,1,1
22,17,9,1,1,1,1,2,1,1,1,1,5,1,1,1,1,1,1,1,1,5,2,3,3,1,1,1,1,1,1,1,1
11,4,2,2,5,2,1,1,1,1,1,1,1,1,1,1,1,3,6,2,1,5,2,3,1,2,4,1,2,1,3,1,1
22,15,15,5,2,7,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,4,2,2,1,1,2,1,3,1,1
11,22,22,2,3,3,12,3,2,2,1,1,1,3,2,1,1,1,2,2,1,6,1,1,1,1,1,5,6,1,1,1,1
22,10,4,1,5,1,3,1,1,2,1,1,1,1,2,1,1,2,2,1,1,6,5,1,1,6,1,1,1,6,1,1,1
11,13,19,5,1,1,1,2,2,3,2,2,1,1,2,3,1,2,1,1,1,1,1,1,2,2,1,1,1,2,3,1,1
22,10,12,2,1,10,1,1,8,1,1,1,1,1,5,1,1,10,11,1,2,2,1,1,2,5,3,1,4,3,2,4,1
22,5,8,2,3,2,9,2,5,18,2,1,2,1,1,2,1,1,14,16,1,1,8,2,1,1,1,1,1,1,2,1,1
22,2,1,2,2,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,1
22,6,4,3,3,1,4,1,1,1,2,1,5,1,2,1,3,1,3,1,3,1,2,2,2,1,1,1,1,2,1,1,1
22,6,6,5,4,1,16,2,1,1,3,1,1,1,2,1,3,1,2,1,1,1,1,1,2,1,1,4,2,1,1,1,1
22,22,13,6,1,1,16,7,1,1,1,1,6,1,1,1,3,1,11,1,2,3,2,3,1,1,2,1,1,2,1,1,1
22,8,10,3,1,1,2,4,1,1,2,1,4,2,1,1,2,1,2,1,1,1,5,3,2,1,1,1,1,3,2,1,1
11,4,2,5,1,1,1,1,2,4,1,1,2,1,1,2,1,4,1,1,2,1,1,1,1,1,1,4,2,1,2,2,1
11,17,12,3,2,8,2,1,2,1,1,1,4,3,1,3,1,1,4,3,5,4,2,1,2,1,1,3,1,3,4,2,1
11,22,1,2,8,6,1,1,1,2,2,1,2,2,1,1,1,2,1,4,1,1,1,1,1,3,2,1,1,1,1,1,1
22,6,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,1,2,1,1,5,1,1
22,13,4,1,16,1,1,1,2,1,1,1,1,1,2,4,1,2,1,1,1,1,1,2,1,1,2,1,1,1,3,1,1
22,8,1,1,10,5,1,1,1,4,1,1,1,1,1,2,1,12,1,1,1,1,1,1,1,1,1
